name,code
Trockenborn-Wolfersdorf,16074102
Trogen,09475182
Troisdorf,05382068
Troistedt,16071088
Trollenhagen,13071145
Tröndel,01057082
Trossin,14730320
Trossingen,08327049
Tröstau,09479161
Tröstauer Forst-Ost,09479459
Tröstauer Forst-West,09479460
Trostberg,09189157
Trulben,07340052
Trunkelsberg,09778202
Tschernitz,12071392
Tschirn,09476182
Tübingen,08416041
Tuchenbach,09573129
Tülau,03151032
Tümlauer Koog,01054140
Tunau,08336089
Tuningen,08326061
Tuntenhausen,09187179
Türkenfeld,09179149
Türkheim,09778203
Turnow-Preilack,12071401
Tussenhausen,09778204
Tüßling,09171133
Tutow,13075134
Tüttendorf,01058165
Tüttleben,16067071
Tuttlingen,08327050
Tutzing,09188141
Tützpatz,13071146
Twedt,01059097
Twieflingen,03154023
Twist,03454054
Twistetal,06635018
Twistringen,03251042
Tyrlaching,09171134
Übach-Palenberg,05370028
Übereisenbach,07232127
Überherrn,10044119
Überlingen,08435059
Übersee,09189159
Ubstadt-Weiher,08215084
Uchte,03256033
Üchtelhausen,09678186
Uckerfelde,12073578
Ückeritz,13075135
Uckerland,12073579
Udenheim,07331064
Uder,16061097
Üdersdorf,07233075
Udestedt,16068055
Udler,07233074
Uebigau-Wahrenbrück,12062500
Ueckermünde,13075136
Uedem,05154056
Uehlfeld,09575167
Uehrde,03158031
Uelitz,13076141
Uelsby,01059093
Uelsen,03456023
Uelversheim,07339059
Uelvesbüll,01054141
Uelzen,03360025
Uersfeld,07233242
Ueß,07233243
Uetersen,01056049
Uettingen,09679196
Uetze,03241018
Uffenheim,09575168
Uffing a. Staffelsee,09180134
Uhingen,08117051
Uhldingen-Mühlhofen,08435066
Uhler,07140153
Ühlingen-Birkendorf,08337128
Uhlstädt-Kirchhasel,16073109
Ulm,08421000
Ulmen,07135083
Ulmet,07336099
Ulrichstein,06535018
Ulsnis,01059094
Umkirch,08315115
Ummanz,13073095
Ummendorf,08426120
Ummendorf,15083505
Ummern,03151033
Ummerstadt,16069052
Umpferstedt,16071089
Undeloh,03353036
Undenheim,07339060
Ungerhausen,09778205
Ungerhauser Wald,09778451
Unkel,07138073
Unkenbach,07333078
Unlingen,08426121
Unna,05978036
Unnau,07143300
Unsleben,09673175
Unstruttal,16064071
Unterammergau,09180135
Unterbodnitz,16074104
Unterbreizbach,16063078
Unterdießen,09181143
Unterdietfurt,09277151
Unteregg,09778207
Untereisesheim,08125096
Unterensingen,08116068
Unterer Wald,09571451
Unterföhring,09184147
Untergriesbach,09275153
Untergruppenbach,08125098
Unterhaching,09184148
Unterjeckenbach,07336100
Unterkatz,16066075
Unterkirnach,08326065
Unterleinleiter,09474168
Untermarchtal,08425123
Untermaßfeld,16066076
Untermeitingen,09772209
Untermerzbach,09674210
Untermünkheim,08127086
Unterneukirchen,09171135
Unterpleichfeld,09679201
Unterreichenbach,08235073
Unterreit,09183147
Unterroggenburger Wald,09775455
Unterroth,09775161
Unterschleißheim,09184149
Unterschneidheim,08136075
Unterschönau,16066077
Unterschwaningen,09571208
Untershausen,07143077
Untersiemau,09473170
Unterspreewald,12061510
Unterstadion,08425124
Untersteinach,09477159
Unterthingau,09777175
Unterwachingen,08425125
Unterwaldhausen,08436077
Unterweid,16066078
Unterweißbach,16073094
Unterwellenborn,16073111
Unterwössen,09189160
Untrasried,09777176
Unzenberg,07140154
Upahl,13074079
Upgant-Schott,03452024
Uphusum,01054142
Uplengen,03457020
Uppershausen,07232128
Urbach,07138074
Urbach,08119076
Urbach,16062054
Urbar,07137224
Urbar,07140155
Urleben,16064064
Urmersbach,07135084
Urmitz,07137225
Urnshausen,16063081
Ursberg,09774116
Urschmitt,07135085
Ursensollen,09371154
Urspringen,09677193
Ürzig,07231125
Usch,07232129
Usedom,13075137
Userin,13071147
Usingen,06434011
Uslar,03155012
Ustersbach,09772211
Utarp,03462016
Utecht,13074080
Utendorf,16066079
Utersum,01054143
Utscheid,07232102
Uttenreuth,09572158
Uttenweiler,08426124
Üttfeld,07232333
Utting am Ammersee,09181144
Utzedel,13071148
Utzenfeld,08336090
Utzenhain,07140156
Utzerath,07233077
Üxheim,07233076
Vaale,01061105
Vaalermoor,01061106
Vacha,16063082
Vachdorf,16066081
Vachendorf,09189161
Vahlberg,03158032
Vahlbruch,03255035
Vahlde,03357049
Vaihingen an der Enz,08118073
Vallendar,07137226
Valley,09182133
Valwig,07135086
Varchentin,13071149
Varel,03455026
Varrel,03251043
Vastorf,03355038
Vaterstetten,09175132
Vechelde,03157007
Vechta,03460009
Veelböken,13074081
Veilsdorf,16069053
Veitsbronn,09573130
Veitshöchheim,09679202
Veitsrodt,07134089
Velbert,05158032
Velburg,09373167
Velden,09274183
Velden,09574160
Veldensteiner Forst,09472468
Veldenz,07231126
Velen,05554064
Velgast,13073096
Vellahn,13076142
Vellberg,08127089
Vellmar,06633026
Velpke,03154024
Velten,12065332
Veltheim (Ohe),03158033
Vendersheim,07331065
Venningen,07337077
Ventschow,13074082
Verchen,13071150
Verden (Aller),03361012
Veringenstadt,08437114
Verl,05754044
Versmold,05754048
Vestenbergsgreuth,09572159
Vetschau/Spreewald,12066320
Vettelschoß,07138075
Vettweiß,05358060
Viechtach,09276144
Vielank,13076143
Vielbach,07143078
Vielitzsee,12068437
Vierden,03357050
Viereck,13075138
Viereth-Trunstadt,09471207
Vierherrenborn,07235140
Vierhöfen,03353037
Vierkirchen,09174150
Vierkirchen,14626570
Vierlinden,12064482
Viernau,16066082
Viernheim,06431020
Viersen,05166032
Vilgertshofen,09181133
Villenbach,09773179
Villingendorf,08325060
Villingen-Schwenningen,08326074
Villmar,06533015
Vilsbiburg,09274184
Vilseck,09371156
Vilsheim,09274185
Vilshofen an der Donau,09275154
Vinningen,07340053
Viöl,01054144
Vippachedelhausen,16071092
Vipperow,13071152
Virneburg,07137105
Visbek,03460010
Visselhövede,03357051
Vlotho,05758036
Voerde (Niederrhein),05170044
Vogelsang,12067508
Vogelsang-Warsin,13075139
Vogelsberg,16068056
Vögelsen,03355039
Vogt,08436078
Vogtareuth,09187181
Vogtei,16064075
Vogtsburg im Kaiserstuhl,08315133
Vohburg a.d. Donau,09186158
Vohenstrauß,09374162
Vöhl,06635019
Vöhrenbach,08326068
Vöhringen,08325061
Vöhringen,09775162
Voigtsdahlum,03158503
Voigtsdorf,13071153
Voigtstedt,16065076
Volkach,09675174
Volkenschwand,09273178
Volkerode,16061098
Völkersweiler,07337078
Volkertshausen,08335081
Volkerzen,07132110
Volkesfeld,07137106
Völklingen,10041519
Volkmannsdorf,16075119
Volkmarsen,06635020
Vollburg,09678456
Vollersode,03356010
Vollersroda,16071093
Vollerwiek,01054145
Vollmersbach,07134090
Vollmershain,16077049
Vollmersweiler,07334031
Vollrathsruhe,13071154
Vollstedt,01054146
Völpke,15083515
Völschow,13075140
Volsemenhusen,01051119
Voltlage,03459032
Volxheim,07133106
Vorbach,09374163
Vorbeck,13072110
Vorderweidenthal,07337079
Vordorf,03151034
Vordorfer Forst,09479461
Vorra,09574161
Vörstetten,08316045
Vorwerk,03357052
Vreden,05554068
Vrees,03454055
Waabs,01058166
Waake,03152027
Waakirchen,09182134
Waal,09777177
Wabern,06634025
Wachau,14625600
Wachenheim,07331066
Wachenheim an der Weinstraße,07332046
Wachenroth,09572160
Wachstedt,16061101
Wachtberg,05382072
Wachtendonk,05154060
Wächtersbach,06435029
Wacken,01061107
Wackernheim,07339061
Wackerow,13075141
Wackersberg,09173145
Wackersdorf,09376175
Waddeweitz,03354024
Wadern,10042116
Wadersloh,05570048
Wadgassen,10044120
Waffenbrunn,09372168
Wagenfeld,03251044
Wagenhausen,07135087
Wagenhoff,03151035
Wagersrott,01059095
Waghäusel,08215106
Waging a. See,09189162
Waginger See,09189452
Wahlbach,07140158
Wahlenau,07140159
Wahlhausen,16061102
Wahlheim,07331067
Wahlrod,07143301
Wahlsburg,06633027
Wahlstedt,01060092
Wahlstorf,01057084
Wahns,16066083
Wahnwegen,07336101
Wahrenholz,03151036
Waiblingen,08119079
Waibstadt,08226091
Waidacher Forst,09472469
Waidhaus,09374164
Waidhofen,09185166
Waigandshain,07143302
Waigolshausen,09678190
Wain,08426125
Waischenfeld,09472197
Wakendorf I,01060093
Wakendorf II,01060094
Walchum,03454056
Wald,08437118
Wald,09372169
Wald,09777179
Waldachtal,08237074
Waldalgesheim,07339062
Waldaschaff,09671156
Waldaschaffer Forst,09671460
Waldböckelheim,07133107
Waldbreitbach,07138076
Waldbröl,05374044
Waldbronn,08215110
Waldbrunn,08225118
Waldbrunn,09679204
Waldbrunn (Westerwald),06533016
Waldburg,08436079
Waldbüttelbrunn,09679205
Walddorfhäslach,08415087
Waldeck,06635021
Waldeck,16074105
Waldems,06439016
Waldenbuch,08115048
Waldenburg,08126085
Waldenburg,14524290
Walderbach,09372170
Waldershof,09377157
Waldesch,07137227
Waldfensterer Forst,09672468
Waldfeucht,05370032
Waldfischbach-Burgalben,07340054
Waldgrehweiler,07333079
Waldhambach,07337080
Waldhäuserwald,09272463
Waldheim,14522570
Waldhof-Falkenstein,07232130
Waldhufen,14626580
Waldkappel,06636012
Waldkirch,08316056
Waldkirchen,09272151
Waldkraiburg,09183148
Waldlaubersheim,07133108
Waldleiningen,07335048
Wald-Michelbach,06431021
Waldmohr,07336102
Waldmühlen,07143303
Waldmünchen,09372171
Waldorf,07131081
Waldrach,07235141
Waldrohrbach,07337081
Waldsassen,09377158
Waldsee,07338026
Waldshut-Tiengen,08337126
Waldsieversdorf,12064484
Waldsolms,06532022
Waldstetten,08136079
Waldstetten,09774191
Waldthurn,09374165
Waldweiler,07235142
Walhausen,07135088
Walheim,08118074
Walkendorf,13072111
Walkenried,03156012
Walkertshofen,09772214
Walksfelde,01053127
Wallbach,16066084
Walldorf,08226095
Walldorf,16066085
Walldürn,08225109
Wallen,01051120
Wallenborn,07233079
Wallendorf,07232131
Wallenfels,09476184
Wallenhorst,03459033
Wallerfangen,10044121
Wallerfing,09271152
Wallersdorf,09279137
Wallersheim,07232318
Wallerstein,09779224
Wallertheim,07331068
Wallgau,09180136
Wallhalben,07340225
Wallhausen,07133109
Wallhausen,08127091
Wallhausen,15087440
Wallmenroth,07132111
Wallmerod,07143304
Wallmoden,03153014
Wallsbüll,01059173
Wallscheid,07231127
Wallstawe,15081545
Walluf,06439017
Walow,13071155
Walpernhain,16074106
Walpertskirchen,09177142
Walschleben,16068057
Walsdorf,07233080
Walsdorf,09471208
Walshausen,07340226
Walsheim,07337082
Walsleben,12068452
Walsrode,03358022
Waltenhausen,09774192
Waltenhofen,09780143
Walterschen,07132112
Waltersdorf,16074107
Waltershausen,16067072
Walting,09176165
Waltrop,05562036
Walzbachtal,08215089
Wanderup,01059174
Wandlitz,12060269
Wanfried,06636013
Wang,09178155
Wangelau,01053128
Wangelnstedt,03255036
Wangels,01055043
Wangen,08117055
Wangen im Allgäu,08436081
Wangenheim,16067074
Wangerland,03455020
Wangerooge,03455021
Wankendorf,01057085
Wanna,03352055
Wannweil,08415080
Wanzleben-Börde,15083531
Wapelfeld,01058167
Warberg,03154025
Warburg,05762036
Wardenburg,03458013
Warder,01058168
Wardow,13072112
Waren (Müritz),13071156
Warendorf,05570052
Warin,13074084
Warlitz,13076145
Warlow,13076146
Warmensteinach,09472198
Warmensteinacher Forst-Nord,09472470
Warmsen,03256034
Warmsroth,07133110
Warnau,01057086
Warngau,09182136
Warnkenhagen,13072113
Warnow,13072114
Warnow,13074085
Warpe,03256035
Warrenzin,13071157
Warringholz,01061108
Warsow,13076147
Warstein,05974044
Wartenberg,06535019
Wartenberg,09177143
Wartenberg-Rohrbach,07333080
Warthausen,08426128
Wartmannsroth,09672161
Warwerort,01051121
Warza,16067075
Wasbek,01058169
Wasbüttel,03151037
Wäschenbeuren,08117053
Wasenbach,07141133
Wassenach,07131209
Wassenberg,05370036
Wasserburg (Bodensee),09776128
Wasserburg a. Inn,09187182
Wasserliesch,07235143
Wasserlosen,09678192
Wasserthaleben,16065077
Wassertrüdingen,09571214
Wasungen,16066086
Wathlingen,03351021
Wattenbek,01058170
Wattendorf,09471209
Wattenheim,07332047
Watzerath,07232320
Wawern,07232321
Wawern,07235144
Waxweiler,07232322
Weberstedt,16064065
Wechingen,09779226
Wechselburg,14522580
Weddelbrook,01060095
Weddingstedt,01051122
Wedel,01056050
Wedemark,03241019
Wedendorfersee,13074092
Weede,01060096
Weener,03457021
Weenzen,03254040
Wees,01059176
Weesby,01059177
Weeze,05154064
Wefensleben,15083535
Wegberg,05370040
Wegeleben,15085365
Wegscheid,09275156
Wehingen,08327051
Wehnde,16061103
Wehr,07131210
Wehr,08337116
Wehrbleck,03251045
Wehretal,06636014
Wehrheim,06434012
Wehringen,09772215
Weibern,07131211
Weibersbrunn,09671157
Weichering,09185168
Weichs,09174151
Weida,16076079
Weiden,07134091
Weiden i.d. OPf.,09363000
Weidenbach,07141134
Weidenbach,07233081
Weidenbach,09571216
Weidenberg,09472199
Weidenhahn,07143305
Weidenstetten,08425130
Weidenthal,07332048
Weidhausen b. Coburg,09473174
Weiding,09372174
Weiding,09376176
Weidingen,07232132
Weigendorf,09371157
Weigenheim,09575179
Weigler,09673458
Weihenzell,09571217
Weiherhammer,09374166
Weihmichl,09274187
Weikersheim,08128126
Weil,09181145
Weil am Rhein,08336091
Weil der Stadt,08115050
Weil im Schönbuch,08115051
Weilar,16063084
Weilbach,09676165
Weilburg,06533017
Weilen unter den Rinnen,08417071
Weiler,07135089
Weiler,07137110
Weiler bei Bingen,07339063
Weiler bei Monzingen,07133111
Weilerbach,07335049
Weilersbach,09474171
Weiler-Simmerberg,09776129
Weilerswist,05366040
Weilheim,08337118
Weilheim an der Teck,08116070
Weilheim i. OB,09190157
Weilmünster,06533018
Weilrod,06434013
Weiltingen,09571218
Weimar,16055000
Weimar (Lahn),06534020
Weinähr,07141135
Weinbach,06533019
Weinbergen,16064066
Weinböhla,14627310
Weingarten,08436082
Weingarten (Baden),08215090
Weingarten (Pfalz),07334032
Weinheim,08226096
Weinolsheim,07339064
Weinsberg,08125102
Weinsheim,07133112
Weinsheim,07232226
Weinstadt,08119091
Weira,16075121
Weischlitz,14523450
Weisel,07141136
Weisen,12070416
Weisenbach,08216059
Weisendorf,09572164
Weisenheim am Berg,07332049
Weisenheim am Sand,07332050
Weiskirchen,10042117
Weismain,09478176
Weissach,08115052
Weissach im Tal,08119083
Weißbach,08126086
Weißbach,16074108
Weißdorf,09475184
Weißenberg,14625610
Weißenborn,06636015
Weißenborn,16074109
Weißenborn/Erzgeb.,14522590
Weißenbrunn,09476185
Weißenburg i. Bay.,09577177
Weißendorf,16076081
Weißenfels,15084550
Weißenhorn,09775164
Weißenohe,09474173
Weißensberg ,09776130
Weißensee,16068058
Weißenstadt,09479166
Weißenstadter Forst-Nord,09479462
Weißenstadter Forst-Süd,09479463
Weißenthurm,07137228
Weißkeißel,14626590
Weißwasser/O.L.,14626600
Weisweil,08316049
Weitefeld,07132113
Weitendorf,13076148
Weitenhagen,13073097
Weitenhagen,13075142
Weitersbach,07134092
Weitersborn,07133113
Weitersburg,07137229
Weiterstadt,06432023
Weitersweiler,07333081
Weitnau,09780144
Weitramsdorf,09473175
Welcherath,07233244
Welchweiler,07336103
Welden,09772216
Welgesheim,07339065
Welkenbach,07143306
Welle,03353038
Wellen,07235146
Wellendingen,08325064
Wellheim,09176166
Welling,07137112
Welmbüttel,01051125
Welschbillig,07235501
Welschenbach,07137113
Welschneudorf,07143079
Welt,01054148
Welterod,07141137
Weltersburg,07143307
Welver,05974048
Welzheim,08119084
Welzow,12071408
Wembach,08336094
Wemding,09779228
Wendeburg,03157008
Wendelsheim,07331070
Wendelstein,09576151
Wenden,05966028
Wendisch Baggendorf,13073098
Wendisch Evern,03355040
Wendisch Rietz,12067520
Wendlingen am Neckar,08116071
Wendorf,13073099
Wendtorf,01057087
Weng,09274188
Wennbüttel,01051126
Wennigsen (Deister),03241020
Wenningstedt-Braderup (Sylt),01054149
Wensin,01060097
Wentorf (Amt Sandesneben),01053130
Wentorf bei Hamburg,01053129
Wenzen,03255508
Wenzenbach,09375208
Wenzendorf,03353039
Wenzlow,12069648
Werbach,08128128
Werben,12071412
Werben (Elbe),15090610
Werda,14523460
Werdau,14524300
Werder,13071158
Werder,13076151
Werder (Havel),12069656
Werdohl,05962060
Werdum,03462017
Werkhausen,07132114
Werl,05974052
Werlte,03454057
Wermelskirchen,05378032
Wermsdorf,14730330
Wernau (Neckar),08116072
Wernberg-Köblitz,09376150
Wernburg,16075124
Werne,05978040
Werneck,09678193
Wernersberg,07337083
Werneuchen,12060280
Wernigerode,15085370
Werningshausen,16068059
Weroth,07143080
Werpeloh,03454058
Wershofen,07131082
Wertach,09780145
Wertheim,08128131
Werther,16062063
Werther (Westf.),05754052
Wertingen,09773182
Wesel,05170048
Weselberg,07340055
Wesenberg,01062094
Wesenberg,13071159
Wesendorf,03151038
Wesselburen,01051127
Wesselburener Deichhausen,01051128
Wesselburenerkoog,01051129
Wesseling,05362040
Wesseln,01051130
Weßling,09188144
Wessobrunn,09190158
Weste,03360026
Westendorf,09772217
Westendorf,09777182
Westensee,01058171
Westerau,01062083
Westerborstel,01051131
Westerburg,07143308
Westerdeichstrich,01051132
Westergellersen,03355041
Westerheim,08425134
Westerheim,09778214
Westerhever,01054150
Westerholt,03462018
Westerholz,01059178
Westerhorn,01056051
Westerkappeln,05566092
Westermoor,01061109
Westerngrund,09671159
Westernohe,07143309
Wester-Ohrstedt,01054152
Westerrade,01060098
Westerrönfeld,01058172
Westerstede,03451007
Westerstetten,08425135
Westertimke,03357053
Westerwalsede,03357054
Westfeld,03254033
Westgreußen,16065079
Westhausen,08136082
Westhausen,16067078
Westhausen,16069056
Westheide,15083557
Westheim,09577179
Westheim (Pfalz),07334033
Westhofen,07331071
Westoverledingen,03457022
Westre,01054154
Wethau,15084560
Wetschen,03251046
Wettenberg,06531018
Wetter (Hessen),06534021
Wetter (Ruhr),05954032
Wetterzeube,15084565
Wettin-Löbejün,15088216
Wettlingen,07232133
Wettringen,05566096
Wettringen,09571222
Wettrup,03454059
Wettstetten,09176167
Wetzlar,06532023
Wewelsfleth,01061110
Weyarn,09182137
Weyer,07141138
Weyerbusch,07132115
Weyhausen,03151039
Weyhe,03251047
Weyher in der Pfalz,07337084
Wichmar,16074112
Wickede (Ruhr),05974056
Wickenrodt,07134093
Widdern,08125103
Wiebelsheim,07140161
Wieck a. Darß,13073100
Wied,07143310
Wieda,03156013
Wiedemar,14730340
Wieden,08336096
Wiedenborstel,01061111
Wiedensahl,03257037
Wiedergeltingen,09778216
Wiefelstede,03451008
Wiegendorf,16071095
Wiehe,16065081
Wiehl,05374048
Wiek,13073101
Wielen,03456024
Wielenbach,09190159
Wiemersdorf,01060099
Wiemerstedt,01051133
Wiendorf,13072116
Wienhausen,03351022
Wiernsheim,08236065
Wierschem,07137114
Wiersdorf,07232134
Wiershop,01053131
Wiesau,09377159
Wiesbach,07340227
Wiesbaden,06414000
Wiesbaum,07233083
Wiesemscheid,07131083
Wiesen,09671162
Wiesenau,12067528
Wiesenaue,12063142
Wiesenbach,08226097
Wiesenbach,09774189
Wiesenbronn,09675177
Wiesenburg/Mark,12069665
Wiesener Forst,09671461
